,Area Code,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,clusters,cluster
3195,773,362.0,392.0,681.0,295.0,121.0,97.0,1714.0,340.0,340.0,470.0,810.0,5,1,purple
3196,773,148.0,239.0,478.0,239.0,91.0,66.0,1417.0,200.0,270.0,290.0,560.0,6,1,purple
3197,773,218.0,228.0,510.0,228.0,92.0,63.0,1459.0,180.0,260.0,270.0,530.0,6,1,purple
3198,773,228.0,261.0,516.0,260.0,89.0,72.0,1559.0,210.0,300.0,310.0,610.0,6,1,purple
3199,773,230.0,249.0,531.0,249.0,94.0,69.0,1775.0,210.0,280.0,300.0,580.0,6,1,purple
3200,773,221.0,239.0,509.0,239.0,90.0,66.0,1755.0,300.0,340.0,370.0,710.0,6,1,purple
3201,773,233.0,251.0,534.0,250.0,94.0,70.0,1820.0,240.0,320.0,320.0,640.0,6,1,purple
3202,773,112.0,152.0,256.0,104.0,40.0,29.0,821.0,120.0,80.0,140.0,220.0,8,0,pink
3203,773,148.0,130.0,245.0,89.0,37.0,24.0,777.0,100.0,70.0,120.0,190.0,8,0,pink
3204,773,155.0,152.0,254.0,104.0,37.0,29.0,821.0,120.0,80.0,140.0,220.0,8,0,pink
3205,773,68.0,107.0,190.0,83.0,39.0,27.0,613.0,60.0,70.0,90.0,160.0,9,0,pink
3206,773,27.0,52.0,92.0,40.0,25.0,13.0,536.0,30.0,30.0,50.0,80.0,9,0,pink
3207,773,29.0,56.0,99.0,43.0,27.0,14.0,531.0,30.0,40.0,50.0,90.0,9,0,pink
3208,773,106.0,107.0,213.0,83.0,41.0,27.0,623.0,60.0,70.0,90.0,160.0,9,0,pink
3209,773,101.0,107.0,202.0,83.0,39.0,27.0,613.0,60.0,70.0,90.0,160.0,9,0,pink
3210,773,94.0,107.0,188.0,83.0,36.0,27.0,584.0,60.0,70.0,90.0,160.0,9,0,pink
3211,773,92.0,107.0,188.0,83.0,37.0,27.0,574.0,60.0,70.0,90.0,160.0,9,0,pink
3212,773,99.0,112.0,197.0,87.0,37.0,28.0,564.0,70.0,70.0,100.0,170.0,9,0,pink
3213,773,101.0,139.0,234.0,95.0,38.0,26.0,821.0,100.0,80.0,120.0,200.0,10,0,pink
3214,773,102.0,139.0,234.0,95.0,37.0,26.0,799.0,100.0,80.0,120.0,200.0,10,0,pink
3215,773,112.0,152.0,256.0,104.0,40.0,29.0,871.0,120.0,80.0,140.0,220.0,10,0,pink
3216,773,106.0,145.0,245.0,100.0,39.0,28.0,981.0,110.0,80.0,130.0,210.0,10,0,pink
3217,773,157.0,145.0,261.0,100.0,39.0,28.0,981.0,110.0,80.0,130.0,210.0,10,0,pink
3218,773,53.0,108.0,180.0,72.0,55.0,23.0,541.0,40.0,60.0,90.0,150.0,12,0,pink
3219,773,40.0,90.0,150.0,60.0,50.0,19.0,656.0,40.0,50.0,80.0,130.0,12,0,pink
3220,773,73.0,102.0,181.0,68.0,53.0,22.0,559.0,40.0,50.0,90.0,140.0,12,0,pink
3221,774,340.0,395.0,470.0,75.0,55.0,24.0,235.0,330.0,70.0,370.0,440.0,2,0,pink
3222,774,397.0,451.0,519.0,68.0,54.0,22.0,-348.0,400.0,60.0,430.0,490.0,2,0,pink
3223,774,543.0,420.0,524.0,72.0,54.0,23.0,-54.0,360.0,60.0,400.0,460.0,2,0,pink
3224,774,755.0,595.0,643.0,54.0,45.0,17.0,-1006.0,530.0,50.0,560.0,610.0,2,0,pink
3225,774,690.0,516.0,614.0,60.0,51.0,19.0,-2572.0,460.0,50.0,490.0,540.0,2,0,pink
3226,774,24.0,32.0,56.0,21.0,16.0,5.0,454.0,20.0,20.0,30.0,50.0,13,0,pink
3227,774,12.0,26.0,44.0,18.0,16.0,5.0,486.0,20.0,10.0,30.0,40.0,13,0,pink
3228,774,37.0,44.0,78.0,29.0,19.0,8.0,490.0,30.0,30.0,40.0,70.0,13,0,pink
3229,774,-11.0,65.0,116.0,51.0,76.0,46.0,542.0,30.0,30.0,70.0,100.0,5,0,pink
3230,774,-8.0,68.0,120.0,52.0,76.0,47.0,554.0,0.0,50.0,60.0,110.0,5,0,pink
3231,774,-6.0,74.0,136.0,54.0,78.0,49.0,451.0,10.0,50.0,70.0,120.0,5,0,pink
3232,774,-6.0,73.0,133.0,52.0,77.0,47.0,446.0,20.0,40.0,80.0,120.0,5,0,pink
3233,774,-16.0,65.0,124.0,51.0,76.0,46.0,542.0,30.0,30.0,70.0,100.0,5,0,pink
3234,774,19.0,67.0,129.0,54.0,54.0,20.0,337.0,20.0,40.0,50.0,90.0,9,0,pink
3235,774,15.0,64.0,114.0,51.0,49.0,19.0,419.0,20.0,30.0,50.0,80.0,9,0,pink
3236,774,9.0,57.0,109.0,45.0,51.0,17.0,409.0,10.0,30.0,40.0,70.0,9,0,pink
3237,774,10.0,57.0,110.0,46.0,50.0,17.0,422.0,10.0,30.0,40.0,70.0,9,0,pink
3238,774,30.0,42.0,70.0,29.0,19.0,8.0,835.0,30.0,30.0,40.0,70.0,11,0,pink
3239,774,147.0,170.0,362.0,170.0,71.0,47.0,1073.0,110.0,160.0,170.0,330.0,7,1,purple
3240,774,140.0,163.0,346.0,162.0,69.0,45.0,1059.0,100.0,150.0,160.0,310.0,7,1,purple
3241,774,129.0,155.0,330.0,155.0,68.0,43.0,1280.0,100.0,140.0,160.0,300.0,7,1,purple
3242,775,-5.0,41.0,74.0,33.0,46.0,12.0,193.0,10.0,40.0,50.0,90.0,2,0,pink
3243,775,-2.0,44.0,79.0,35.0,46.0,13.0,197.0,10.0,40.0,50.0,90.0,2,0,pink
3244,775,-1.0,46.0,82.0,36.0,47.0,13.0,252.0,20.0,40.0,60.0,100.0,2,0,pink
3245,775,-2.0,43.0,77.0,34.0,45.0,12.0,240.0,30.0,40.0,60.0,100.0,2,0,pink
3246,775,-4.0,41.0,74.0,33.0,45.0,12.0,243.0,10.0,30.0,50.0,80.0,2,0,pink
3247,775,1.0,49.0,88.0,39.0,48.0,14.0,250.0,20.0,40.0,60.0,100.0,2,0,pink
3248,775,-5.0,42.0,85.0,34.0,47.0,12.0,197.0,10.0,40.0,50.0,90.0,2,0,pink
3249,775,-1.0,46.0,81.0,36.0,44.0,13.0,252.0,20.0,40.0,60.0,100.0,2,0,pink
3250,775,1.0,48.0,85.0,38.0,44.0,14.0,248.0,20.0,40.0,60.0,100.0,2,0,pink
3251,775,3.0,51.0,97.0,40.0,49.0,15.0,244.0,20.0,50.0,60.0,110.0,2,0,pink
3252,775,-6.0,41.0,79.0,33.0,45.0,12.0,243.0,10.0,30.0,50.0,80.0,2,0,pink
3253,775,4.0,34.0,62.0,28.0,30.0,8.0,965.0,20.0,30.0,40.0,70.0,3,0,pink
3254,775,4.0,33.0,61.0,28.0,29.0,8.0,964.0,20.0,30.0,40.0,70.0,3,0,pink
3255,775,6.0,37.0,68.0,31.0,31.0,9.0,976.0,30.0,30.0,50.0,80.0,3,0,pink
3256,775,8.0,38.0,70.0,32.0,30.0,9.0,996.0,20.0,40.0,40.0,80.0,3,0,pink
3257,775,9.0,41.0,75.0,34.0,32.0,10.0,1010.0,30.0,40.0,50.0,90.0,3,0,pink
3258,775,7.0,37.0,68.0,31.0,30.0,9.0,1000.0,50.0,30.0,60.0,90.0,3,0,pink
3259,775,5.0,35.0,64.0,29.0,30.0,8.0,1003.0,20.0,30.0,40.0,70.0,3,0,pink
3260,775,9.0,35.0,67.0,28.0,29.0,8.0,961.0,20.0,30.0,40.0,70.0,3,0,pink
3261,775,9.0,35.0,67.0,28.0,29.0,8.0,958.0,20.0,30.0,40.0,70.0,3,0,pink
3262,775,8.0,37.0,67.0,31.0,29.0,9.0,976.0,30.0,30.0,50.0,80.0,3,0,pink
3263,775,10.0,37.0,72.0,31.0,30.0,9.0,1000.0,50.0,30.0,60.0,90.0,3,0,pink
3264,775,12.0,38.0,74.0,31.0,30.0,9.0,1009.0,30.0,30.0,50.0,80.0,3,0,pink
3265,775,-340.0,-245.0,32.0,245.0,127.0,93.0,2449.0,-240.0,160.0,-160.0,0.0,13,1,purple
3266,775,-404.0,-284.0,21.0,284.0,141.0,107.0,5807.0,-260.0,180.0,-180.0,0.0,13,2,dark purple
3267,775,-430.0,-302.0,19.0,302.0,147.0,114.0,6413.0,-280.0,190.0,-190.0,0.0,13,2,dark purple
3268,775,-408.0,-294.0,31.0,294.0,145.0,111.0,8252.0,-320.0,210.0,-210.0,0.0,13,2,dark purple
3269,775,-552.0,-245.0,19.0,245.0,132.0,93.0,1419.0,-240.0,160.0,-160.0,0.0,13,0,pink
3270,775,-508.0,-240.0,25.0,240.0,125.0,91.0,1937.0,-220.0,150.0,-150.0,0.0,13,1,purple
3271,775,-505.0,-245.0,34.0,245.0,127.0,93.0,2449.0,-240.0,160.0,-160.0,0.0,13,1,purple
3272,775,-509.0,-271.0,37.0,271.0,126.0,102.0,4507.0,-250.0,170.0,-170.0,0.0,13,2,dark purple
3273,775,-522.0,-270.0,27.0,270.0,126.0,102.0,5230.0,-250.0,170.0,-170.0,0.0,13,2,dark purple
3274,775,-558.0,-284.0,21.0,284.0,131.0,107.0,5807.0,-260.0,180.0,-180.0,0.0,13,2,dark purple
3275,775,-638.0,-302.0,20.0,302.0,147.0,114.0,6413.0,-280.0,190.0,-190.0,0.0,13,2,dark purple
3276,775,-505.0,-245.0,34.0,245.0,127.0,93.0,7653.0,-280.0,180.0,-180.0,0.0,13,2,dark purple
3277,775,-605.0,-294.0,33.0,294.0,145.0,111.0,8252.0,-320.0,210.0,-210.0,0.0,13,2,dark purple
3278,775,10.0,27.0,45.0,18.0,17.0,5.0,818.0,20.0,10.0,30.0,40.0,5,0,pink
3279,775,10.0,27.0,45.0,18.0,17.0,5.0,816.0,20.0,10.0,30.0,40.0,5,0,pink
3280,775,13.0,29.0,49.0,20.0,16.0,5.0,829.0,20.0,10.0,30.0,40.0,5,0,pink
3281,775,18.0,35.0,58.0,23.0,17.0,6.0,843.0,20.0,20.0,30.0,50.0,5,0,pink
3282,775,17.0,36.0,61.0,25.0,19.0,7.0,854.0,20.0,20.0,30.0,50.0,5,0,pink
3283,775,19.0,38.0,63.0,25.0,19.0,7.0,851.0,30.0,20.0,40.0,60.0,5,0,pink
3284,775,12.0,29.0,48.0,19.0,17.0,5.0,848.0,20.0,10.0,30.0,40.0,5,0,pink
3285,775,9.0,24.0,39.0,15.0,15.0,4.0,848.0,10.0,10.0,20.0,30.0,5,0,pink
3286,775,10.0,25.0,41.0,16.0,15.0,4.0,851.0,10.0,10.0,20.0,30.0,5,0,pink
3287,775,16.0,27.0,50.0,18.0,18.0,5.0,821.0,20.0,10.0,30.0,40.0,5,0,pink
3288,775,15.0,27.0,48.0,18.0,17.0,5.0,818.0,20.0,10.0,30.0,40.0,5,0,pink
3289,775,18.0,29.0,49.0,20.0,15.0,5.0,829.0,20.0,10.0,30.0,40.0,5,0,pink
3290,775,21.0,31.0,55.0,21.0,17.0,5.0,846.0,20.0,10.0,20.0,30.0,5,0,pink
3291,775,13.0,24.0,42.0,15.0,15.0,4.0,848.0,10.0,10.0,20.0,30.0,5,0,pink
3292,775,15.0,25.0,44.0,16.0,15.0,4.0,851.0,10.0,10.0,20.0,30.0,5,0,pink
3293,775,11.0,26.0,43.0,17.0,15.0,4.0,777.0,20.0,10.0,30.0,40.0,6,0,pink
3294,775,11.0,28.0,47.0,19.0,17.0,5.0,774.0,20.0,10.0,30.0,40.0,6,0,pink
3295,775,10.0,25.0,41.0,16.0,15.0,4.0,772.0,10.0,10.0,20.0,30.0,6,0,pink
3296,775,10.0,26.0,43.0,17.0,16.0,4.0,776.0,20.0,10.0,30.0,40.0,6,0,pink
3297,775,13.0,29.0,49.0,20.0,16.0,5.0,784.0,20.0,10.0,30.0,40.0,6,0,pink
3298,775,17.0,34.0,56.0,22.0,17.0,6.0,802.0,20.0,20.0,30.0,50.0,6,0,pink
3299,775,15.0,25.0,44.0,16.0,15.0,4.0,772.0,10.0,10.0,20.0,30.0,6,0,pink
3300,775,15.0,26.0,46.0,17.0,16.0,4.0,776.0,20.0,10.0,30.0,40.0,6,0,pink
3301,775,21.0,32.0,53.0,21.0,16.0,5.0,798.0,20.0,20.0,30.0,50.0,6,0,pink
3302,775,17.0,29.0,49.0,20.0,16.0,5.0,808.0,20.0,10.0,30.0,40.0,6,0,pink
3303,775,23.0,35.0,57.0,23.0,17.0,6.0,806.0,20.0,20.0,30.0,50.0,6,0,pink
3304,775,25.0,35.0,62.0,23.0,18.0,6.0,803.0,20.0,20.0,30.0,50.0,6,0,pink
3305,775,25.0,35.0,62.0,23.0,18.0,6.0,800.0,30.0,10.0,30.0,40.0,6,0,pink
3306,775,25.0,34.0,60.0,22.0,17.0,6.0,802.0,20.0,20.0,30.0,50.0,6,0,pink
3307,775,25.0,35.0,62.0,23.0,18.0,6.0,807.0,20.0,20.0,30.0,50.0,6,0,pink
3308,775,26.0,169.0,290.0,121.0,143.0,110.0,712.0,40.0,100.0,150.0,250.0,8,0,pink
3309,775,27.0,173.0,298.0,125.0,146.0,113.0,700.0,50.0,100.0,160.0,260.0,8,0,pink
3310,775,27.0,173.0,298.0,125.0,146.0,113.0,729.0,50.0,100.0,160.0,260.0,8,0,pink
3311,775,25.0,168.0,289.0,121.0,143.0,109.0,788.0,40.0,100.0,150.0,250.0,8,0,pink
3312,775,37.0,201.0,345.0,144.0,164.0,131.0,874.0,50.0,120.0,180.0,300.0,8,0,pink
3313,775,45.0,225.0,387.0,162.0,180.0,147.0,943.0,70.0,130.0,210.0,340.0,8,0,pink
3314,775,49.0,239.0,412.0,173.0,190.0,156.0,927.0,70.0,140.0,220.0,360.0,8,0,pink
3315,775,26.0,173.0,298.0,125.0,147.0,113.0,898.0,60.0,90.0,150.0,240.0,8,0,pink
3316,775,26.0,168.0,289.0,121.0,142.0,109.0,912.0,20.0,110.0,150.0,260.0,8,0,pink
3317,775,25.0,145.0,280.0,105.0,135.0,95.0,725.0,30.0,90.0,130.0,220.0,8,0,pink
3318,775,40.0,173.0,318.0,125.0,146.0,113.0,700.0,50.0,100.0,160.0,260.0,8,0,pink
3319,775,40.0,173.0,318.0,125.0,146.0,113.0,729.0,50.0,100.0,160.0,260.0,8,0,pink
3320,775,35.0,168.0,286.0,121.0,133.0,109.0,788.0,40.0,100.0,150.0,250.0,8,0,pink
3321,775,51.0,201.0,342.0,144.0,153.0,131.0,874.0,50.0,120.0,180.0,300.0,8,0,pink
3322,775,111.0,201.0,345.0,144.0,90.0,47.0,862.0,120.0,120.0,180.0,300.0,9,0,pink
3323,775,115.0,206.0,354.0,148.0,91.0,48.0,844.0,120.0,120.0,190.0,310.0,9,0,pink
3324,775,156.0,265.0,456.0,191.0,109.0,63.0,865.0,160.0,160.0,240.0,400.0,9,0,pink
3325,775,160.0,270.0,465.0,195.0,110.0,64.0,956.0,160.0,160.0,240.0,400.0,9,1,purple
3326,775,208.0,329.0,567.0,238.0,121.0,78.0,1190.0,200.0,200.0,290.0,490.0,9,1,purple
3327,775,163.0,271.0,467.0,196.0,108.0,64.0,1167.0,170.0,160.0,250.0,410.0,9,1,purple
3328,775,194.0,310.0,534.0,224.0,116.0,73.0,1191.0,170.0,210.0,280.0,490.0,9,1,purple
3329,775,173.0,201.0,386.0,144.0,94.0,47.0,862.0,120.0,120.0,180.0,300.0,9,0,pink
3330,775,171.0,206.0,377.0,148.0,91.0,48.0,844.0,120.0,120.0,190.0,310.0,9,0,pink
3331,775,225.0,271.0,463.0,196.0,100.0,64.0,1167.0,170.0,160.0,250.0,410.0,9,1,purple
3332,775,178.0,213.0,391.0,154.0,93.0,50.0,1132.0,120.0,120.0,170.0,290.0,9,1,purple
3333,775,121.0,185.0,312.0,127.0,64.0,40.0,671.0,120.0,100.0,170.0,270.0,10,0,pink
3334,775,136.0,204.0,345.0,141.0,68.0,45.0,764.0,130.0,120.0,180.0,300.0,10,0,pink
3335,775,150.0,222.0,376.0,154.0,72.0,49.0,833.0,150.0,130.0,200.0,330.0,10,0,pink
3336,775,115.0,176.0,298.0,122.0,61.0,39.0,801.0,120.0,100.0,160.0,260.0,10,0,pink
3337,775,122.0,185.0,312.0,127.0,63.0,40.0,830.0,120.0,120.0,170.0,290.0,10,0,pink
3338,775,134.0,139.0,262.0,95.0,56.0,30.0,608.0,90.0,80.0,120.0,200.0,10,0,pink
3339,775,140.0,150.0,271.0,104.0,56.0,33.0,596.0,110.0,80.0,140.0,220.0,10,0,pink
3340,775,151.0,158.0,285.0,109.0,56.0,34.0,585.0,110.0,90.0,140.0,230.0,10,0,pink
3341,775,171.0,178.0,321.0,123.0,63.0,39.0,611.0,110.0,100.0,160.0,260.0,10,0,pink
3342,775,188.0,204.0,342.0,141.0,63.0,45.0,764.0,130.0,120.0,180.0,300.0,10,0,pink
3343,775,207.0,222.0,373.0,154.0,67.0,49.0,817.0,150.0,130.0,200.0,330.0,10,0,pink
3344,775,169.0,176.0,318.0,122.0,62.0,39.0,789.0,130.0,90.0,150.0,240.0,10,0,pink
3345,775,159.0,165.0,296.0,113.0,58.0,36.0,803.0,100.0,100.0,150.0,250.0,10,0,pink
3346,775,181.0,185.0,332.0,127.0,63.0,40.0,830.0,120.0,120.0,170.0,290.0,10,0,pink
3347,775,203.0,312.0,546.0,234.0,109.0,77.0,1310.0,150.0,150.0,220.0,370.0,11,1,purple
3348,775,202.0,311.0,545.0,234.0,109.0,77.0,1282.0,150.0,150.0,220.0,370.0,11,1,purple
3349,775,241.0,362.0,634.0,272.0,121.0,89.0,1616.0,190.0,170.0,260.0,430.0,11,1,purple
3350,775,319.0,349.0,607.0,263.0,110.0,86.0,1433.0,170.0,170.0,240.0,410.0,11,1,purple
3351,775,328.0,336.0,628.0,253.0,115.0,83.0,1686.0,170.0,160.0,240.0,400.0,11,1,purple
3352,775,332.0,341.0,637.0,257.0,117.0,84.0,1662.0,130.0,110.0,180.0,290.0,11,1,purple
3353,775,291.0,304.0,567.0,228.0,108.0,75.0,1691.0,140.0,160.0,220.0,380.0,11,1,purple
3354,775,319.0,329.0,614.0,247.0,114.0,81.0,1744.0,150.0,180.0,240.0,420.0,11,1,purple
3355,775,141.0,228.0,456.0,228.0,87.0,63.0,1459.0,100.0,150.0,160.0,310.0,12,1,purple
3356,775,149.0,239.0,478.0,239.0,90.0,66.0,1464.0,110.0,150.0,170.0,320.0,12,1,purple
3357,775,164.0,261.0,521.0,260.0,97.0,72.0,1559.0,120.0,170.0,180.0,350.0,12,1,purple
3358,775,168.0,266.0,532.0,266.0,98.0,74.0,1819.0,130.0,170.0,190.0,360.0,12,1,purple
3359,775,167.0,266.0,532.0,266.0,99.0,74.0,1797.0,130.0,170.0,190.0,360.0,12,1,purple
3360,775,149.0,239.0,478.0,239.0,90.0,66.0,1755.0,80.0,110.0,120.0,230.0,12,1,purple
3361,775,220.0,228.0,510.0,228.0,91.0,63.0,1459.0,100.0,150.0,160.0,310.0,12,1,purple
3362,775,211.0,229.0,487.0,228.0,87.0,63.0,1436.0,100.0,150.0,160.0,310.0,12,1,purple
3363,775,220.0,239.0,509.0,239.0,91.0,66.0,1417.0,110.0,150.0,170.0,320.0,12,1,purple
3364,775,221.0,239.0,509.0,239.0,90.0,66.0,1464.0,110.0,150.0,170.0,320.0,12,1,purple
3365,775,226.0,261.0,516.0,260.0,90.0,72.0,1559.0,120.0,170.0,180.0,350.0,12,1,purple
3366,775,228.0,261.0,516.0,260.0,89.0,72.0,1715.0,120.0,170.0,180.0,350.0,12,1,purple
3367,775,232.0,249.0,531.0,249.0,93.0,69.0,1775.0,110.0,160.0,170.0,330.0,12,1,purple
3368,775,221.0,239.0,509.0,239.0,90.0,66.0,1755.0,80.0,110.0,120.0,230.0,12,1,purple
3369,775,233.0,251.0,534.0,250.0,94.0,70.0,1820.0,100.0,180.0,180.0,360.0,12,1,purple
3370,775,11.0,26.0,43.0,17.0,15.0,4.0,777.0,20.0,10.0,30.0,40.0,4,0,pink
3371,775,31.0,43.0,43.0,0.0,12.0,0.0,731.0,30.0,0.0,40.0,40.0,4,0,pink
3372,775,32.0,43.0,43.0,0.0,11.0,0.0,688.0,30.0,0.0,40.0,40.0,4,0,pink
3373,775,31.0,43.0,43.0,0.0,12.0,0.0,645.0,30.0,0.0,40.0,40.0,4,0,pink
3374,775,31.0,43.0,43.0,0.0,12.0,0.0,602.0,30.0,0.0,40.0,40.0,4,0,pink
3375,775,31.0,43.0,43.0,0.0,12.0,0.0,387.0,30.0,0.0,40.0,40.0,4,0,pink
3376,775,46.0,43.0,46.0,0.0,12.0,0.0,774.0,30.0,0.0,40.0,40.0,4,0,pink
3377,775,46.0,43.0,46.0,0.0,12.0,0.0,731.0,30.0,0.0,40.0,40.0,4,0,pink
3378,775,47.0,43.0,46.0,0.0,11.0,0.0,688.0,30.0,0.0,40.0,40.0,4,0,pink
3379,775,43.0,43.0,43.0,0.0,11.0,0.0,645.0,30.0,0.0,40.0,40.0,4,0,pink
3380,775,43.0,43.0,43.0,0.0,11.0,0.0,602.0,30.0,0.0,40.0,40.0,4,0,pink
3381,775,44.0,43.0,43.0,0.0,10.0,0.0,559.0,30.0,0.0,40.0,40.0,4,0,pink
3382,775,44.0,43.0,43.0,0.0,10.0,0.0,516.0,30.0,0.0,40.0,40.0,4,0,pink
3383,775,47.0,43.0,46.0,0.0,11.0,0.0,473.0,30.0,0.0,40.0,40.0,4,0,pink
3384,775,46.0,43.0,46.0,0.0,12.0,0.0,387.0,30.0,0.0,40.0,40.0,4,0,pink
3385,775,46.0,43.0,46.0,0.0,12.0,0.0,344.0,30.0,0.0,40.0,40.0,4,0,pink
3386,781,29.0,48.0,80.0,32.0,19.0,8.0,456.0,40.0,30.0,50.0,80.0,13,0,pink
3387,781,16.0,32.0,53.0,21.0,16.0,5.0,454.0,20.0,20.0,30.0,50.0,13,0,pink
3388,781,22.0,32.0,56.0,21.0,17.0,5.0,449.0,20.0,20.0,30.0,50.0,13,0,pink
3389,781,17.0,29.0,49.0,20.0,16.0,5.0,464.0,20.0,20.0,30.0,50.0,13,0,pink
3390,781,12.0,25.0,41.0,16.0,15.0,4.0,484.0,20.0,10.0,30.0,40.0,13,0,pink
3391,781,22.0,32.0,56.0,21.0,17.0,5.0,480.0,30.0,20.0,30.0,50.0,13,0,pink
3392,781,-23.0,63.0,126.0,63.0,86.0,57.0,435.0,-10.0,60.0,60.0,120.0,5,0,pink
3393,781,-4.0,67.0,110.0,44.0,65.0,40.0,543.0,10.0,40.0,60.0,100.0,5,0,pink
3394,781,18.0,73.0,132.0,59.0,55.0,22.0,331.0,30.0,40.0,60.0,100.0,9,0,pink
3395,781,12.0,64.0,115.0,51.0,52.0,19.0,396.0,20.0,30.0,50.0,80.0,9,0,pink
3396,781,13.0,66.0,120.0,54.0,53.0,20.0,404.0,20.0,30.0,30.0,60.0,9,0,pink
3397,781,26.0,72.0,145.0,58.0,58.0,22.0,338.0,30.0,40.0,60.0,100.0,9,0,pink
3398,781,24.0,71.0,137.0,58.0,55.0,22.0,325.0,30.0,40.0,60.0,100.0,9,0,pink
3399,781,17.0,64.0,114.0,51.0,48.0,19.0,396.0,20.0,30.0,50.0,80.0,9,0,pink
3400,781,26.0,45.0,75.0,30.0,19.0,8.0,820.0,40.0,30.0,50.0,80.0,11,0,pink
3401,781,19.0,36.0,60.0,24.0,17.0,6.0,856.0,30.0,20.0,40.0,60.0,11,0,pink
3402,781,45.0,48.0,90.0,32.0,20.0,8.0,821.0,40.0,30.0,50.0,80.0,11,0,pink
3403,781,87.0,155.0,310.0,155.0,68.0,43.0,1280.0,100.0,140.0,160.0,300.0,7,1,purple
3404,781,92.0,161.0,322.0,161.0,69.0,45.0,1267.0,120.0,140.0,160.0,300.0,7,1,purple
3405,781,116.0,149.0,295.0,149.0,60.0,41.0,1156.0,100.0,140.0,150.0,290.0,7,1,purple
3406,786,93.0,119.0,210.0,78.0,56.0,25.0,798.0,60.0,70.0,100.0,170.0,2,0,pink
3407,786,17.0,132.0,227.0,95.0,115.0,86.0,554.0,30.0,90.0,130.0,220.0,5,0,pink
3408,786,17.0,129.0,221.0,92.0,112.0,83.0,599.0,40.0,80.0,130.0,210.0,5,0,pink
3409,786,25.0,154.0,264.0,110.0,129.0,100.0,665.0,40.0,100.0,150.0,250.0,5,0,pink
3410,786,86.0,117.0,202.0,87.0,51.0,28.0,472.0,70.0,80.0,110.0,190.0,6,0,pink
3411,786,48.0,62.0,109.0,48.0,25.0,15.0,599.0,30.0,30.0,50.0,80.0,8,0,pink
3412,786,25.0,39.0,68.0,30.0,20.0,9.0,581.0,20.0,20.0,30.0,50.0,8,0,pink
3413,786,24.0,70.0,134.0,56.0,54.0,21.0,385.0,20.0,30.0,30.0,60.0,9,0,pink
3414,786,68.0,96.0,175.0,81.0,44.0,25.0,1046.0,40.0,60.0,70.0,130.0,10,0,pink
3415,786,28.0,48.0,80.0,32.0,20.0,8.0,817.0,40.0,30.0,50.0,80.0,11,0,pink
3416,801,47.0,92.0,170.0,78.0,45.0,24.0,965.0,80.0,90.0,120.0,210.0,1,0,pink
3417,801,24.0,60.0,110.0,50.0,36.0,15.0,1064.0,40.0,60.0,70.0,130.0,1,0,pink
3418,801,33.0,74.0,136.0,62.0,41.0,19.0,1059.0,70.0,70.0,100.0,170.0,1,0,pink
3419,801,39.0,81.0,150.0,69.0,42.0,21.0,1060.0,50.0,80.0,90.0,170.0,1,0,pink
3420,801,73.0,92.0,190.0,78.0,47.0,24.0,965.0,80.0,90.0,120.0,210.0,1,0,pink
3421,801,68.0,90.0,176.0,75.0,44.0,23.0,956.0,70.0,90.0,110.0,200.0,1,0,pink
3422,801,70.0,91.0,178.0,76.0,44.0,23.0,965.0,70.0,90.0,110.0,200.0,1,0,pink
3423,801,44.0,72.0,131.0,60.0,37.0,18.0,1070.0,60.0,70.0,90.0,160.0,1,0,pink
3424,801,26.0,71.0,124.0,53.0,45.0,17.0,299.0,60.0,60.0,90.0,150.0,2,0,pink
3425,801,19.0,62.0,108.0,46.0,43.0,15.0,367.0,50.0,50.0,80.0,130.0,2,0,pink
3426,801,16.0,57.0,100.0,43.0,41.0,14.0,388.0,40.0,50.0,70.0,120.0,2,0,pink
3427,801,21.0,65.0,114.0,49.0,44.0,16.0,392.0,50.0,50.0,80.0,130.0,2,0,pink
3428,801,39.0,71.0,132.0,53.0,45.0,17.0,299.0,60.0,60.0,90.0,150.0,2,0,pink
3429,801,33.0,65.0,120.0,48.0,43.0,15.0,380.0,50.0,60.0,80.0,140.0,2,0,pink
3430,801,39.0,105.0,190.0,85.0,66.0,32.0,494.0,70.0,100.0,130.0,230.0,3,0,pink
3431,801,24.0,83.0,150.0,67.0,59.0,25.0,599.0,50.0,80.0,100.0,180.0,3,0,pink
3432,801,38.0,102.0,184.0,82.0,64.0,31.0,601.0,60.0,90.0,120.0,210.0,3,0,pink
3433,801,61.0,105.0,213.0,85.0,69.0,32.0,494.0,70.0,100.0,130.0,230.0,3,0,pink
3434,801,50.0,98.0,190.0,80.0,64.0,30.0,494.0,70.0,100.0,120.0,220.0,3,0,pink
3435,801,37.0,88.0,159.0,72.0,57.0,27.0,606.0,60.0,90.0,110.0,200.0,3,0,pink
3436,801,39.0,85.0,163.0,68.0,59.0,25.0,619.0,50.0,80.0,100.0,180.0,3,0,pink
3437,801,-3.0,42.0,76.0,34.0,45.0,12.0,182.0,10.0,20.0,30.0,50.0,13,0,pink
3438,801,-3.0,42.0,76.0,34.0,45.0,12.0,211.0,0.0,20.0,30.0,50.0,13,0,pink
3439,801,-12.0,36.0,69.0,29.0,44.0,11.0,169.0,10.0,10.0,30.0,40.0,13,0,pink
