,Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Date,Product Type,Product,Type
3803,916,California,West,Major Market,134.0,179.0,302.0,123.0,45.0,34.0,959.0,110.0,90.0,130.0,220.0,2010-01-12,Tea,Darjeeling,Regular
3804,916,California,West,Major Market,125.0,117.0,211.0,81.0,33.0,22.0,441.0,70.0,50.0,80.0,130.0,2011-01-03,Tea,Earl Grey,Regular
3805,916,California,West,Major Market,167.0,266.0,532.0,266.0,99.0,74.0,1797.0,170.0,250.0,260.0,510.0,2010-01-08,Espresso,Caffe Latte,Regular
3806,916,California,West,Major Market,157.0,251.0,501.0,250.0,94.0,70.0,1820.0,160.0,240.0,240.0,480.0,2010-01-12,Espresso,Caffe Latte,Regular
3807,917,New York,East,Major Market,245.0,387.0,645.0,258.0,142.0,90.0,2067.0,250.0,240.0,370.0,610.0,2010-01-02,Coffee,Columbian,Regular
3808,917,New York,East,Major Market,312.0,474.0,790.0,316.0,162.0,110.0,2580.0,320.0,300.0,450.0,750.0,2010-01-09,Coffee,Columbian,Regular
3809,917,New York,East,Major Market,493.0,534.0,882.0,356.0,165.0,124.0,2476.0,350.0,340.0,500.0,840.0,2011-01-06,Coffee,Columbian,Regular
3810,917,New York,East,Major Market,92.0,239.0,541.0,302.0,147.0,114.0,1518.0,90.0,220.0,200.0,420.0,2010-01-09,Herbal Tea,Lemon,Decaf
3811,917,New York,East,Major Market,392.0,352.0,618.0,228.0,88.0,63.0,1402.0,280.0,210.0,350.0,560.0,2011-01-02,Espresso,Regular Espresso,Regular
3812,917,New York,East,Major Market,565.0,464.0,719.0,211.0,83.0,59.0,933.0,390.0,200.0,460.0,660.0,2011-01-11,Espresso,Regular Espresso,Regular
3813,918,Oklahoma,South,Small Market,29.0,56.0,100.0,44.0,27.0,14.0,618.0,50.0,50.0,70.0,120.0,2010-01-02,Coffee,Columbian,Regular
3814,918,Oklahoma,South,Small Market,29.0,55.0,98.0,43.0,26.0,14.0,613.0,50.0,50.0,70.0,120.0,2010-01-03,Coffee,Columbian,Regular
3815,918,Oklahoma,South,Small Market,29.0,56.0,99.0,43.0,27.0,14.0,597.0,50.0,50.0,70.0,120.0,2010-01-06,Coffee,Columbian,Regular
3816,918,Oklahoma,South,Small Market,74.0,115.0,205.0,90.0,41.0,29.0,572.0,140.0,130.0,160.0,290.0,2010-01-10,Coffee,Columbian,Regular
3817,918,Oklahoma,South,Small Market,71.0,112.0,200.0,88.0,41.0,29.0,561.0,90.0,100.0,130.0,230.0,2010-01-11,Coffee,Columbian,Regular
3818,918,Oklahoma,South,Small Market,49.0,60.0,113.0,46.0,27.0,15.0,608.0,60.0,50.0,80.0,130.0,2011-01-04,Coffee,Columbian,Regular
3819,918,Oklahoma,South,Small Market,41.0,56.0,98.0,43.0,24.0,14.0,602.0,50.0,50.0,70.0,120.0,2011-01-05,Coffee,Columbian,Regular
3820,918,Oklahoma,South,Small Market,110.0,115.0,218.0,90.0,41.0,29.0,572.0,140.0,130.0,160.0,290.0,2011-01-10,Coffee,Columbian,Regular
3821,918,Oklahoma,South,Small Market,105.0,112.0,213.0,88.0,41.0,29.0,561.0,90.0,100.0,130.0,230.0,2011-01-11,Coffee,Columbian,Regular
3822,918,Oklahoma,South,Small Market,21.0,39.0,66.0,27.0,18.0,7.0,859.0,60.0,30.0,60.0,90.0,2010-01-10,Coffee,Decaf Irish Cream,Decaf
3823,918,Oklahoma,South,Small Market,44.0,48.0,90.0,32.0,21.0,8.0,821.0,50.0,40.0,60.0,100.0,2011-01-01,Coffee,Decaf Irish Cream,Decaf
3824,918,Oklahoma,South,Small Market,30.0,42.0,70.0,29.0,19.0,8.0,835.0,40.0,30.0,50.0,80.0,2011-01-05,Coffee,Decaf Irish Cream,Decaf
3825,918,Oklahoma,South,Small Market,26.0,36.0,59.0,24.0,16.0,6.0,856.0,30.0,30.0,40.0,70.0,2011-01-06,Coffee,Decaf Irish Cream,Decaf
3826,918,Oklahoma,South,Small Market,22.0,34.0,56.0,23.0,17.0,6.0,868.0,40.0,20.0,50.0,70.0,2011-01-07,Coffee,Decaf Irish Cream,Decaf
3827,918,Oklahoma,South,Small Market,22.0,33.0,55.0,22.0,16.0,6.0,865.0,30.0,20.0,40.0,60.0,2011-01-08,Coffee,Decaf Irish Cream,Decaf
3828,918,Oklahoma,South,Small Market,42.0,49.0,87.0,33.0,21.0,9.0,870.0,50.0,30.0,60.0,90.0,2011-01-12,Coffee,Decaf Irish Cream,Decaf
3829,918,Oklahoma,South,Small Market,17.0,34.0,56.0,22.0,17.0,6.0,452.0,30.0,10.0,30.0,40.0,2010-01-02,Espresso,Caffe Mocha,Regular
3830,918,Oklahoma,South,Small Market,15.0,32.0,53.0,21.0,17.0,5.0,449.0,30.0,10.0,30.0,40.0,2010-01-03,Espresso,Caffe Mocha,Regular
3831,918,Oklahoma,South,Small Market,10.0,26.0,44.0,18.0,16.0,5.0,478.0,20.0,10.0,20.0,30.0,2010-01-06,Espresso,Caffe Mocha,Regular
3832,918,Oklahoma,South,Small Market,9.0,26.0,44.0,18.0,17.0,5.0,486.0,20.0,10.0,20.0,30.0,2010-01-07,Espresso,Caffe Mocha,Regular
3833,918,Oklahoma,South,Small Market,10.0,25.0,41.0,16.0,15.0,4.0,484.0,20.0,10.0,20.0,30.0,2010-01-08,Espresso,Caffe Mocha,Regular
3834,918,Oklahoma,South,Small Market,29.0,48.0,80.0,32.0,19.0,8.0,482.0,30.0,20.0,40.0,60.0,2010-01-11,Espresso,Caffe Mocha,Regular
3835,918,Oklahoma,South,Small Market,18.0,29.0,49.0,20.0,15.0,5.0,464.0,30.0,10.0,30.0,40.0,2011-01-05,Espresso,Caffe Mocha,Regular
3836,918,Oklahoma,South,Small Market,14.0,26.0,44.0,18.0,15.0,5.0,478.0,20.0,10.0,20.0,30.0,2011-01-06,Espresso,Caffe Mocha,Regular
3837,918,Oklahoma,South,Small Market,12.0,26.0,44.0,18.0,16.0,5.0,486.0,20.0,10.0,20.0,30.0,2011-01-07,Espresso,Caffe Mocha,Regular
3838,918,Oklahoma,South,Small Market,99.0,167.0,278.0,111.0,68.0,36.0,767.0,90.0,90.0,140.0,230.0,2010-01-06,Espresso,Decaf Espresso,Decaf
3839,918,Oklahoma,South,Small Market,62.0,119.0,197.0,78.0,57.0,25.0,798.0,40.0,60.0,90.0,150.0,2010-01-11,Espresso,Decaf Espresso,Decaf
3840,918,Oklahoma,South,Small Market,137.0,167.0,276.0,111.0,63.0,36.0,767.0,90.0,90.0,140.0,230.0,2011-01-06,Espresso,Decaf Espresso,Decaf
3841,918,Oklahoma,South,Small Market,107.0,133.0,236.0,88.0,61.0,29.0,817.0,60.0,60.0,110.0,170.0,2011-01-12,Espresso,Decaf Espresso,Decaf
3842,918,Oklahoma,South,Small Market,13.0,66.0,120.0,54.0,53.0,20.0,312.0,20.0,50.0,60.0,110.0,2010-01-01,Herbal Tea,Chamomile,Decaf
3843,918,Oklahoma,South,Small Market,11.0,65.0,118.0,53.0,54.0,20.0,306.0,20.0,50.0,60.0,110.0,2010-01-02,Herbal Tea,Chamomile,Decaf
3844,918,Oklahoma,South,Small Market,17.0,72.0,130.0,58.0,55.0,22.0,338.0,20.0,50.0,70.0,120.0,2010-01-05,Herbal Tea,Chamomile,Decaf
3845,918,Oklahoma,South,Small Market,19.0,74.0,133.0,59.0,55.0,22.0,377.0,30.0,50.0,80.0,130.0,2010-01-06,Herbal Tea,Chamomile,Decaf
3846,918,Oklahoma,South,Small Market,13.0,67.0,121.0,54.0,54.0,20.0,391.0,20.0,50.0,60.0,110.0,2010-01-11,Herbal Tea,Chamomile,Decaf
3847,918,Oklahoma,South,Small Market,20.0,66.0,134.0,54.0,56.0,20.0,312.0,20.0,50.0,60.0,110.0,2011-01-01,Herbal Tea,Chamomile,Decaf
3848,918,Oklahoma,South,Small Market,19.0,66.0,128.0,54.0,53.0,20.0,301.0,20.0,50.0,60.0,110.0,2011-01-03,Herbal Tea,Chamomile,Decaf
3849,918,Oklahoma,South,Small Market,22.0,70.0,135.0,57.0,55.0,21.0,313.0,30.0,50.0,70.0,120.0,2011-01-04,Herbal Tea,Chamomile,Decaf
3850,918,Oklahoma,South,Small Market,28.0,77.0,139.0,63.0,53.0,23.0,397.0,20.0,60.0,70.0,130.0,2011-01-08,Herbal Tea,Chamomile,Decaf
3851,918,Oklahoma,South,Small Market,17.0,129.0,221.0,92.0,112.0,83.0,599.0,40.0,80.0,130.0,210.0,2010-01-05,Herbal Tea,Lemon,Decaf
3852,918,Oklahoma,South,Small Market,25.0,132.0,242.0,95.0,115.0,86.0,532.0,30.0,90.0,130.0,220.0,2011-01-03,Herbal Tea,Lemon,Decaf
3853,918,Oklahoma,South,Small Market,24.0,132.0,242.0,95.0,116.0,86.0,554.0,30.0,90.0,130.0,220.0,2011-01-04,Herbal Tea,Lemon,Decaf
3854,918,Oklahoma,South,Small Market,35.0,154.0,262.0,110.0,120.0,100.0,665.0,40.0,100.0,150.0,250.0,2011-01-06,Herbal Tea,Lemon,Decaf
3855,918,Oklahoma,South,Small Market,25.0,134.0,245.0,96.0,117.0,87.0,683.0,40.0,80.0,120.0,200.0,2011-01-10,Herbal Tea,Lemon,Decaf
3856,918,Oklahoma,South,Small Market,98.0,155.0,267.0,112.0,57.0,34.0,0.0,90.0,90.0,130.0,220.0,2010-01-04,Espresso,Caffe Latte,Regular
3857,918,Oklahoma,South,Small Market,101.0,159.0,273.0,114.0,58.0,35.0,0.0,100.0,90.0,140.0,230.0,2010-01-05,Espresso,Caffe Latte,Regular
3858,918,Oklahoma,South,Small Market,105.0,164.0,282.0,118.0,59.0,36.0,0.0,100.0,100.0,140.0,240.0,2010-01-06,Espresso,Caffe Latte,Regular
3859,918,Oklahoma,South,Small Market,102.0,161.0,277.0,116.0,59.0,35.0,0.0,100.0,90.0,140.0,230.0,2010-01-08,Espresso,Caffe Latte,Regular
3860,918,Oklahoma,South,Small Market,89.0,143.0,245.0,102.0,54.0,31.0,0.0,60.0,80.0,100.0,180.0,2010-01-11,Espresso,Caffe Latte,Regular
3861,918,Oklahoma,South,Small Market,121.0,186.0,320.0,134.0,65.0,41.0,0.0,90.0,100.0,140.0,240.0,2010-01-12,Espresso,Caffe Latte,Regular
3862,918,Oklahoma,South,Small Market,139.0,159.0,271.0,114.0,54.0,35.0,0.0,100.0,90.0,140.0,230.0,2011-01-05,Espresso,Caffe Latte,Regular
3863,918,Oklahoma,South,Small Market,141.0,161.0,275.0,116.0,55.0,35.0,0.0,100.0,90.0,140.0,230.0,2011-01-08,Espresso,Caffe Latte,Regular
3864,918,Oklahoma,South,Small Market,122.0,134.0,245.0,96.0,52.0,29.0,0.0,80.0,80.0,110.0,190.0,2011-01-09,Espresso,Caffe Latte,Regular
3865,918,Oklahoma,South,Small Market,180.0,186.0,341.0,134.0,65.0,41.0,0.0,90.0,100.0,140.0,240.0,2011-01-12,Espresso,Caffe Latte,Regular
3866,920,Wisconsin,Central,Small Market,16.0,70.0,127.0,57.0,54.0,21.0,313.0,20.0,60.0,70.0,130.0,2010-01-04,Coffee,Amaretto,Regular
3867,920,Wisconsin,Central,Small Market,18.0,74.0,133.0,59.0,56.0,22.0,403.0,20.0,60.0,70.0,130.0,2010-01-07,Coffee,Amaretto,Regular
3868,920,Wisconsin,Central,Small Market,33.0,80.0,155.0,65.0,58.0,24.0,403.0,30.0,60.0,80.0,140.0,2011-01-12,Coffee,Amaretto,Regular
3869,920,Wisconsin,Central,Small Market,15.0,128.0,220.0,92.0,113.0,83.0,541.0,40.0,90.0,140.0,230.0,2010-01-02,Coffee,Columbian,Regular
3870,920,Wisconsin,Central,Small Market,48.0,184.0,314.0,133.0,139.0,120.0,705.0,60.0,140.0,190.0,330.0,2011-01-08,Coffee,Columbian,Regular
3871,920,Wisconsin,Central,Small Market,63.0,121.0,212.0,91.0,58.0,30.0,533.0,90.0,90.0,130.0,220.0,2010-01-06,Coffee,Decaf Irish Cream,Decaf
3872,920,Wisconsin,Central,Small Market,71.0,130.0,227.0,97.0,59.0,32.0,575.0,80.0,100.0,130.0,230.0,2010-01-07,Coffee,Decaf Irish Cream,Decaf
3873,920,Wisconsin,Central,Small Market,91.0,116.0,215.0,86.0,55.0,28.0,547.0,100.0,80.0,120.0,200.0,2011-01-10,Coffee,Decaf Irish Cream,Decaf
3874,920,Wisconsin,Central,Small Market,76.0,103.0,192.0,77.0,52.0,25.0,557.0,60.0,70.0,100.0,170.0,2011-01-11,Coffee,Decaf Irish Cream,Decaf
3875,920,Wisconsin,Central,Small Market,70.0,123.0,226.0,103.0,53.0,31.0,1073.0,100.0,110.0,150.0,260.0,2010-01-08,Espresso,Caffe Mocha,Regular
3876,920,Wisconsin,Central,Small Market,45.0,89.0,164.0,75.0,44.0,23.0,1063.0,70.0,90.0,110.0,200.0,2010-01-11,Espresso,Caffe Mocha,Regular
3877,920,Wisconsin,Central,Small Market,79.0,99.0,194.0,83.0,46.0,25.0,1063.0,80.0,90.0,120.0,210.0,2011-01-09,Espresso,Caffe Mocha,Regular
3878,920,Wisconsin,Central,Small Market,36.0,65.0,115.0,50.0,29.0,16.0,587.0,60.0,50.0,80.0,130.0,2010-01-07,Espresso,Decaf Espresso,Decaf
3879,920,Wisconsin,Central,Small Market,47.0,58.0,110.0,45.0,26.0,14.0,605.0,50.0,50.0,70.0,120.0,2011-01-04,Espresso,Decaf Espresso,Decaf
3880,920,Wisconsin,Central,Small Market,16.0,30.0,55.0,22.0,19.0,7.0,570.0,30.0,20.0,40.0,60.0,2011-01-11,Espresso,Decaf Espresso,Decaf
3881,920,Wisconsin,Central,Small Market,29.0,65.0,104.0,39.0,36.0,12.0,380.0,40.0,30.0,60.0,90.0,2010-01-07,Herbal Tea,Chamomile,Decaf
3882,920,Wisconsin,Central,Small Market,53.0,94.0,151.0,57.0,41.0,17.0,349.0,70.0,40.0,90.0,130.0,2010-01-09,Herbal Tea,Chamomile,Decaf
3883,920,Wisconsin,Central,Small Market,48.0,88.0,141.0,53.0,40.0,16.0,321.0,50.0,50.0,80.0,130.0,2010-01-11,Herbal Tea,Chamomile,Decaf
3884,920,Wisconsin,Central,Small Market,30.0,66.0,107.0,41.0,36.0,12.0,320.0,30.0,30.0,60.0,90.0,2010-01-12,Herbal Tea,Chamomile,Decaf
3885,920,Wisconsin,Central,Small Market,93.0,105.0,178.0,62.0,42.0,19.0,346.0,70.0,50.0,90.0,140.0,2011-01-03,Herbal Tea,Chamomile,Decaf
3886,920,Wisconsin,Central,Small Market,45.0,66.0,114.0,41.0,36.0,12.0,320.0,30.0,30.0,60.0,90.0,2011-01-12,Herbal Tea,Chamomile,Decaf
3887,920,Wisconsin,Central,Small Market,58.0,85.0,144.0,59.0,27.0,16.0,842.0,60.0,50.0,70.0,120.0,2010-01-06,Herbal Tea,Lemon,Decaf
3888,920,Wisconsin,Central,Small Market,64.0,68.0,123.0,47.0,25.0,13.0,772.0,50.0,40.0,60.0,100.0,2011-01-02,Herbal Tea,Lemon,Decaf
3889,920,Wisconsin,Central,Small Market,41.0,81.0,137.0,56.0,40.0,17.0,382.0,50.0,40.0,80.0,120.0,2010-01-02,Tea,Darjeeling,Regular
3890,920,Wisconsin,Central,Small Market,27.0,65.0,110.0,45.0,38.0,14.0,410.0,30.0,30.0,60.0,90.0,2010-01-05,Tea,Darjeeling,Regular
3891,920,Wisconsin,Central,Small Market,24.0,59.0,99.0,40.0,35.0,12.0,443.0,20.0,30.0,50.0,80.0,2010-01-06,Tea,Darjeeling,Regular
3892,920,Wisconsin,Central,Small Market,21.0,54.0,90.0,36.0,33.0,11.0,462.0,10.0,30.0,40.0,70.0,2010-01-07,Tea,Darjeeling,Regular
3893,920,Wisconsin,Central,Small Market,20.0,54.0,90.0,36.0,34.0,11.0,458.0,10.0,30.0,40.0,70.0,2010-01-08,Tea,Darjeeling,Regular
3894,920,Wisconsin,Central,Small Market,31.0,67.0,113.0,46.0,36.0,14.0,454.0,30.0,30.0,60.0,90.0,2010-01-09,Tea,Darjeeling,Regular
3895,920,Wisconsin,Central,Small Market,1.0,87.0,150.0,63.0,86.0,57.0,506.0,10.0,50.0,80.0,130.0,2010-01-03,Tea,Earl Grey,Regular
3896,920,Wisconsin,Central,Small Market,-3.0,76.0,131.0,55.0,79.0,49.0,627.0,0.0,40.0,60.0,100.0,2010-01-12,Tea,Earl Grey,Regular
3897,920,Wisconsin,Central,Small Market,4.0,90.0,165.0,65.0,87.0,58.0,513.0,10.0,50.0,80.0,130.0,2011-01-02,Tea,Earl Grey,Regular
3898,925,California,West,Major Market,-41.0,16.0,125.0,109.0,57.0,34.0,796.0,-30.0,130.0,20.0,150.0,2010-01-03,Coffee,Amaretto,Regular
3899,925,California,West,Major Market,-174.0,-26.0,130.0,148.0,91.0,48.0,1071.0,-110.0,180.0,-30.0,150.0,2011-01-02,Coffee,Decaf Irish Cream,Decaf
3900,925,California,West,Major Market,-196.0,-32.0,162.0,195.0,102.0,64.0,1952.0,-140.0,240.0,-40.0,200.0,2011-01-05,Coffee,Decaf Irish Cream,Decaf
3901,925,California,West,Major Market,-196.0,-31.0,167.0,200.0,103.0,66.0,2393.0,-140.0,250.0,-40.0,210.0,2011-01-06,Coffee,Decaf Irish Cream,Decaf
3902,925,California,West,Major Market,171.0,157.0,282.0,108.0,42.0,30.0,971.0,120.0,80.0,130.0,210.0,2011-01-10,Herbal Tea,Chamomile,Decaf
3903,925,California,West,Major Market,135.0,136.0,228.0,94.0,35.0,26.0,562.0,80.0,60.0,90.0,150.0,2011-01-06,Tea,Earl Grey,Regular
3904,925,California,West,Major Market,148.0,239.0,478.0,239.0,91.0,66.0,1464.0,150.0,220.0,230.0,450.0,2010-01-04,Espresso,Caffe Latte,Regular
3905,936,Texas,South,Major Market,185.0,281.0,520.0,239.0,96.0,74.0,1246.0,340.0,350.0,420.0,770.0,2010-01-10,Coffee,Columbian,Regular
3906,936,Texas,South,Major Market,39.0,52.0,98.0,40.0,26.0,13.0,536.0,40.0,40.0,60.0,100.0,2011-01-11,Coffee,Decaf Irish Cream,Decaf
3907,936,Texas,South,Major Market,91.0,126.0,213.0,87.0,35.0,24.0,756.0,90.0,70.0,110.0,180.0,2010-01-03,Espresso,Caffe Mocha,Regular
3908,936,Texas,South,Major Market,47.0,79.0,147.0,59.0,47.0,19.0,411.0,40.0,50.0,70.0,120.0,2011-01-11,Herbal Tea,Chamomile,Decaf
3909,936,Texas,South,Major Market,31.0,68.0,114.0,46.0,37.0,14.0,424.0,30.0,40.0,60.0,100.0,2010-01-11,Herbal Tea,Lemon,Decaf
3910,936,Texas,South,Major Market,33.0,81.0,135.0,54.0,48.0,17.0,0.0,40.0,40.0,70.0,110.0,2010-01-06,Espresso,Caffe Latte,Regular
3911,937,Ohio,Central,Major Market,33.0,80.0,140.0,60.0,47.0,19.0,329.0,50.0,60.0,80.0,140.0,2010-01-02,Coffee,Amaretto,Regular
3912,937,Ohio,Central,Major Market,32.0,77.0,134.0,57.0,45.0,18.0,323.0,50.0,60.0,80.0,140.0,2010-01-03,Coffee,Amaretto,Regular
3913,937,Ohio,Central,Major Market,28.0,64.0,107.0,43.0,36.0,13.0,419.0,60.0,30.0,70.0,100.0,2010-01-10,Coffee,Columbian,Regular
3914,937,Ohio,Central,Major Market,42.0,64.0,114.0,43.0,36.0,13.0,419.0,60.0,30.0,70.0,100.0,2011-01-10,Coffee,Columbian,Regular
3915,937,Ohio,Central,Major Market,-6.0,63.0,107.0,44.0,69.0,40.0,496.0,20.0,40.0,70.0,110.0,2010-01-06,Coffee,Decaf Irish Cream,Decaf
3916,937,Ohio,Central,Major Market,129.0,153.0,326.0,153.0,66.0,42.0,1319.0,140.0,190.0,200.0,390.0,2011-01-12,Espresso,Caffe Mocha,Regular
3917,937,Ohio,Central,Major Market,8.0,60.0,109.0,49.0,52.0,18.0,414.0,20.0,50.0,70.0,120.0,2010-01-08,Espresso,Decaf Espresso,Decaf
3918,937,Ohio,Central,Major Market,25.0,72.0,145.0,58.0,59.0,22.0,338.0,40.0,60.0,90.0,150.0,2011-01-01,Espresso,Decaf Espresso,Decaf
3919,937,Ohio,Central,Major Market,24.0,69.0,132.0,55.0,53.0,20.0,410.0,40.0,70.0,80.0,150.0,2011-01-11,Espresso,Decaf Espresso,Decaf
3920,937,Ohio,Central,Major Market,29.0,48.0,80.0,32.0,19.0,8.0,456.0,50.0,20.0,50.0,70.0,2010-01-01,Herbal Tea,Chamomile,Decaf
3921,937,Ohio,Central,Major Market,14.0,30.0,50.0,20.0,16.0,5.0,482.0,30.0,10.0,30.0,40.0,2010-01-09,Herbal Tea,Chamomile,Decaf
3922,937,Ohio,Central,Major Market,16.0,32.0,53.0,21.0,16.0,5.0,480.0,30.0,0.0,30.0,30.0,2010-01-10,Herbal Tea,Chamomile,Decaf
3923,937,Ohio,Central,Major Market,29.0,48.0,80.0,32.0,19.0,8.0,482.0,30.0,30.0,40.0,70.0,2010-01-11,Herbal Tea,Chamomile,Decaf
3924,937,Ohio,Central,Major Market,25.0,44.0,73.0,29.0,19.0,8.0,490.0,30.0,20.0,40.0,60.0,2010-01-12,Herbal Tea,Chamomile,Decaf
3925,937,Ohio,Central,Major Market,24.0,32.0,56.0,21.0,16.0,5.0,480.0,30.0,0.0,30.0,30.0,2011-01-10,Herbal Tea,Chamomile,Decaf
3926,937,Ohio,Central,Major Market,22.0,34.0,56.0,23.0,17.0,6.0,868.0,40.0,10.0,40.0,50.0,2011-01-07,Herbal Tea,Lemon,Decaf
3927,937,Ohio,Central,Major Market,30.0,39.0,70.0,27.0,19.0,7.0,859.0,30.0,10.0,30.0,40.0,2011-01-10,Herbal Tea,Lemon,Decaf
3928,937,Ohio,Central,Major Market,108.0,134.0,237.0,88.0,61.0,29.0,653.0,70.0,70.0,120.0,190.0,2011-01-04,Tea,Darjeeling,Regular
3929,937,Ohio,Central,Major Market,97.0,155.0,267.0,112.0,58.0,34.0,502.0,90.0,90.0,140.0,230.0,2010-01-04,Tea,Earl Grey,Regular
3930,937,Ohio,Central,Major Market,105.0,164.0,282.0,118.0,59.0,36.0,636.0,90.0,100.0,140.0,240.0,2010-01-06,Tea,Earl Grey,Regular
3931,940,Texas,South,Major Market,166.0,253.0,467.0,214.0,87.0,66.0,923.0,240.0,260.0,320.0,580.0,2010-01-03,Coffee,Columbian,Regular
3932,940,Texas,South,Major Market,345.0,367.0,672.0,311.0,109.0,96.0,1296.0,340.0,390.0,450.0,840.0,2011-01-08,Coffee,Columbian,Regular
3933,940,Texas,South,Major Market,93.0,100.0,190.0,78.0,37.0,25.0,593.0,100.0,90.0,130.0,220.0,2011-01-04,Coffee,Decaf Irish Cream,Decaf
3934,940,Texas,South,Major Market,46.0,77.0,143.0,57.0,46.0,18.0,323.0,50.0,50.0,80.0,130.0,2011-01-03,Herbal Tea,Chamomile,Decaf
3935,941,Florida,East,Major Market,137.0,167.0,276.0,111.0,63.0,36.0,767.0,110.0,100.0,160.0,260.0,2011-01-06,Coffee,Columbian,Regular
3936,941,Florida,East,Major Market,17.0,132.0,227.0,95.0,115.0,86.0,532.0,30.0,90.0,130.0,220.0,2010-01-03,Espresso,Caffe Mocha,Regular
3937,941,Florida,East,Major Market,35.0,184.0,317.0,133.0,149.0,120.0,705.0,60.0,120.0,190.0,310.0,2010-01-08,Espresso,Caffe Mocha,Regular
3938,941,Florida,East,Major Market,48.0,184.0,314.0,133.0,139.0,120.0,705.0,60.0,120.0,190.0,310.0,2011-01-08,Espresso,Caffe Mocha,Regular
3939,941,Florida,East,Major Market,54.0,108.0,188.0,80.0,54.0,26.0,415.0,70.0,70.0,110.0,180.0,2010-01-03,Espresso,Decaf Espresso,Decaf
3940,941,Florida,East,Major Market,86.0,114.0,212.0,85.0,56.0,28.0,555.0,70.0,80.0,110.0,190.0,2011-01-09,Espresso,Decaf Espresso,Decaf
3941,941,Florida,East,Major Market,35.0,62.0,110.0,48.0,27.0,15.0,599.0,30.0,30.0,50.0,80.0,2010-01-05,Herbal Tea,Chamomile,Decaf
3942,941,Florida,East,Major Market,35.0,62.0,110.0,48.0,27.0,15.0,593.0,30.0,30.0,50.0,80.0,2010-01-06,Herbal Tea,Chamomile,Decaf
3943,941,Florida,East,Major Market,65.0,92.0,168.0,78.0,42.0,24.0,995.0,50.0,50.0,80.0,130.0,2011-01-05,Herbal Tea,Mint,Decaf
3944,941,Florida,East,Major Market,44.0,68.0,114.0,46.0,24.0,12.0,880.0,60.0,40.0,80.0,120.0,2010-01-08,Tea,Darjeeling,Regular
3945,949,California,West,Major Market,408.0,407.0,759.0,271.0,152.0,94.0,2101.0,370.0,340.0,500.0,840.0,2011-01-01,Coffee,Columbian,Regular
3946,949,California,West,Major Market,44.0,81.0,134.0,54.0,46.0,17.0,641.0,30.0,30.0,60.0,90.0,2011-01-06,Tea,Green Tea,Regular
3947,949,California,West,Major Market,41.0,79.0,130.0,52.0,46.0,17.0,668.0,20.0,30.0,50.0,80.0,2011-01-07,Tea,Green Tea,Regular
3948,949,California,West,Major Market,100.0,137.0,232.0,95.0,37.0,26.0,809.0,100.0,80.0,120.0,200.0,2010-01-02,Herbal Tea,Chamomile,Decaf
3949,949,California,West,Major Market,184.0,178.0,298.0,123.0,42.0,34.0,947.0,140.0,100.0,160.0,260.0,2011-01-06,Herbal Tea,Chamomile,Decaf
3950,949,California,West,Major Market,156.0,249.0,498.0,249.0,93.0,69.0,1775.0,160.0,230.0,240.0,470.0,2010-01-09,Espresso,Caffe Latte,Regular
3951,949,California,West,Major Market,233.0,251.0,534.0,250.0,94.0,70.0,1820.0,160.0,240.0,240.0,480.0,2011-01-12,Espresso,Caffe Latte,Regular
3952,951,California,West,Major Market,-88.0,-25.0,102.0,127.0,63.0,40.0,2947.0,-90.0,150.0,-30.0,120.0,2010-01-12,Coffee,Amaretto,Regular
3953,951,California,West,Major Market,235.0,374.0,623.0,249.0,139.0,87.0,2580.0,310.0,290.0,450.0,740.0,2010-01-11,Coffee,Columbian,Regular
3954,951,California,West,Major Market,-117.0,-24.0,130.0,154.0,93.0,50.0,3654.0,-100.0,220.0,-30.0,190.0,2010-01-10,Coffee,Decaf Irish Cream,Decaf
3955,951,California,West,Major Market,-221.0,-32.0,205.0,224.0,117.0,73.0,4216.0,-150.0,260.0,-40.0,220.0,2011-01-12,Coffee,Decaf Irish Cream,Decaf
3956,951,California,West,Major Market,26.0,169.0,290.0,121.0,143.0,110.0,910.0,30.0,110.0,160.0,270.0,2010-01-09,Espresso,Caffe Mocha,Regular
3957,951,California,West,Major Market,69.0,239.0,408.0,173.0,176.0,156.0,927.0,60.0,160.0,230.0,390.0,2011-01-08,Espresso,Caffe Mocha,Regular
3958,951,California,West,Major Market,39.0,169.0,309.0,121.0,143.0,110.0,910.0,30.0,110.0,160.0,270.0,2011-01-09,Espresso,Caffe Mocha,Regular
3959,951,California,West,Major Market,202.0,311.0,545.0,234.0,109.0,77.0,1282.0,200.0,220.0,300.0,520.0,2010-01-02,Espresso,Decaf Espresso,Decaf
3960,951,California,West,Major Market,316.0,312.0,611.0,234.0,114.0,77.0,1310.0,200.0,220.0,300.0,520.0,2011-01-01,Espresso,Decaf Espresso,Decaf
3961,951,California,West,Major Market,276.0,281.0,554.0,239.0,95.0,74.0,1246.0,170.0,190.0,220.0,410.0,2011-01-10,Herbal Tea,Lemon,Decaf
3962,951,California,West,Major Market,43.0,74.0,132.0,58.0,31.0,19.0,548.0,50.0,40.0,70.0,110.0,2010-01-09,Herbal Tea,Mint,Decaf
